row_index,pl_name,n_success,n_failed,figure_path,npz_path,error
383,KELT-23 A b,132,3,results/multi_system_combined742_run1/_chunks_tierb/chunk_10/status_row0383_KELT-23_A_b.png,results/multi_system_combined742_run1/_chunks_tierb/chunk_10/batch_row0383_KELT-23_A_b.npz,
384,TOI-1231 b,132,3,results/multi_system_combined742_run1/_chunks_tierb/chunk_10/status_row0384_TOI-1231_b.png,results/multi_system_combined742_run1/_chunks_tierb/chunk_10/batch_row0384_TOI-1231_b.npz,
385,Kepler-40 b,129,6,results/multi_system_combined742_run1/_chunks_tierb/chunk_10/status_row0385_Kepler-40_b.png,results/multi_system_combined742_run1/_chunks_tierb/chunk_10/batch_row0385_Kepler-40_b.npz,
386,GJ 341 b,134,1,results/multi_system_combined742_run1/_chunks_tierb/chunk_10/status_row0386_GJ_341_b.png,results/multi_system_combined742_run1/_chunks_tierb/chunk_10/batch_row0386_GJ_341_b.npz,
387,K2-32 c,131,4,results/multi_system_combined742_run1/_chunks_tierb/chunk_10/status_row0387_K2-32_c.png,results/multi_system_combined742_run1/_chunks_tierb/chunk_10/batch_row0387_K2-32_c.npz,
388,TOI-257 b,132,3,results/multi_system_combined742_run1/_chunks_tierb/chunk_10/status_row0388_TOI-257_b.png,results/multi_system_combined742_run1/_chunks_tierb/chunk_10/batch_row0388_TOI-257_b.npz,
389,TOI-1347 c,133,2,results/multi_system_combined742_run1/_chunks_tierb/chunk_10/status_row0389_TOI-1347_c.png,results/multi_system_combined742_run1/_chunks_tierb/chunk_10/batch_row0389_TOI-1347_c.npz,
390,TOI-4860 b,133,2,results/multi_system_combined742_run1/_chunks_tierb/chunk_10/status_row0390_TOI-4860_b.png,results/multi_system_combined742_run1/_chunks_tierb/chunk_10/batch_row0390_TOI-4860_b.npz,
391,Kepler-423 b,134,1,results/multi_system_combined742_run1/_chunks_tierb/chunk_10/status_row0391_Kepler-423_b.png,results/multi_system_combined742_run1/_chunks_tierb/chunk_10/batch_row0391_Kepler-423_b.npz,
392,KELT-24 b,130,5,results/multi_system_combined742_run1/_chunks_tierb/chunk_10/status_row0392_KELT-24_b.png,results/multi_system_combined742_run1/_chunks_tierb/chunk_10/batch_row0392_KELT-24_b.npz,
393,Kepler-77 b,132,3,results/multi_system_combined742_run1/_chunks_tierb/chunk_10/status_row0393_Kepler-77_b.png,results/multi_system_combined742_run1/_chunks_tierb/chunk_10/batch_row0393_Kepler-77_b.npz,
394,Qatar-3 b,129,6,results/multi_system_combined742_run1/_chunks_tierb/chunk_10/status_row0394_Qatar-3_b.png,results/multi_system_combined742_run1/_chunks_tierb/chunk_10/batch_row0394_Qatar-3_b.npz,
395,TOI-1453 c,133,2,results/multi_system_combined742_run1/_chunks_tierb/chunk_10/status_row0395_TOI-1453_c.png,results/multi_system_combined742_run1/_chunks_tierb/chunk_10/batch_row0395_TOI-1453_c.npz,
396,HD 63433 d,133,2,results/multi_system_combined742_run1/_chunks_tierb/chunk_10/status_row0396_HD_63433_d.png,results/multi_system_combined742_run1/_chunks_tierb/chunk_10/batch_row0396_HD_63433_d.npz,
397,TOI-1408 c,131,4,results/multi_system_combined742_run1/_chunks_tierb/chunk_10/status_row0397_TOI-1408_c.png,results/multi_system_combined742_run1/_chunks_tierb/chunk_10/batch_row0397_TOI-1408_c.npz,
398,TOI-6324 b,133,2,results/multi_system_combined742_run1/_chunks_tierb/chunk_10/status_row0398_TOI-6324_b.png,results/multi_system_combined742_run1/_chunks_tierb/chunk_10/batch_row0398_TOI-6324_b.npz,
399,CoRoT-10 b,132,3,results/multi_system_combined742_run1/_chunks_tierb/chunk_10/status_row0399_CoRoT-10_b.png,results/multi_system_combined742_run1/_chunks_tierb/chunk_10/batch_row0399_CoRoT-10_b.npz,
400,TOI-778 b,131,4,results/multi_system_combined742_run1/_chunks_tierb/chunk_10/status_row0400_TOI-778_b.png,results/multi_system_combined742_run1/_chunks_tierb/chunk_10/batch_row0400_TOI-778_b.npz,
401,TOI-3785 b,132,3,results/multi_system_combined742_run1/_chunks_tierb/chunk_10/status_row0401_TOI-3785_b.png,results/multi_system_combined742_run1/_chunks_tierb/chunk_10/batch_row0401_TOI-3785_b.npz,
402,HD 15906 c,135,0,results/multi_system_combined742_run1/_chunks_tierb/chunk_10/status_row0402_HD_15906_c.png,results/multi_system_combined742_run1/_chunks_tierb/chunk_10/batch_row0402_HD_15906_c.npz,
403,TOI-3757 b,133,2,results/multi_system_combined742_run1/_chunks_tierb/chunk_10/status_row0403_TOI-3757_b.png,results/multi_system_combined742_run1/_chunks_tierb/chunk_10/batch_row0403_TOI-3757_b.npz,
404,TOI-2095 c,131,4,results/multi_system_combined742_run1/_chunks_tierb/chunk_10/status_row0404_TOI-2095_c.png,results/multi_system_combined742_run1/_chunks_tierb/chunk_10/batch_row0404_TOI-2095_c.npz,
405,HATS-24 b,133,2,results/multi_system_combined742_run1/_chunks_tierb/chunk_10/status_row0405_HATS-24_b.png,results/multi_system_combined742_run1/_chunks_tierb/chunk_10/batch_row0405_HATS-24_b.npz,
406,TOI-3919 b,132,3,results/multi_system_combined742_run1/_chunks_tierb/chunk_10/status_row0406_TOI-3919_b.png,results/multi_system_combined742_run1/_chunks_tierb/chunk_10/batch_row0406_TOI-3919_b.npz,
407,KELT-12 b,132,3,results/multi_system_combined742_run1/_chunks_tierb/chunk_10/status_row0407_KELT-12_b.png,results/multi_system_combined742_run1/_chunks_tierb/chunk_10/batch_row0407_KELT-12_b.npz,
408,TOI-1648 b,133,2,results/multi_system_combined742_run1/_chunks_tierb/chunk_10/status_row0408_TOI-1648_b.png,results/multi_system_combined742_run1/_chunks_tierb/chunk_10/batch_row0408_TOI-1648_b.npz,
