row_index,pl_name,n_success,n_failed,figure_path,npz_path,error
427,Kepler-117 c,132,3,results/multi_system_combined742_run1/_chunks_tierb/chunk_11/status_row0427_Kepler-117_c.png,results/multi_system_combined742_run1/_chunks_tierb/chunk_11/batch_row0427_Kepler-117_c.npz,
428,TOI-4914 b,116,19,results/multi_system_combined742_run1/_chunks_tierb/chunk_11/status_row0428_TOI-4914_b.png,results/multi_system_combined742_run1/_chunks_tierb/chunk_11/batch_row0428_TOI-4914_b.npz,
429,HD 5278 b,130,5,results/multi_system_combined742_run1/_chunks_tierb/chunk_11/status_row0429_HD_5278_b.png,results/multi_system_combined742_run1/_chunks_tierb/chunk_11/batch_row0429_HD_5278_b.npz,
430,HATS-17 b,130,5,results/multi_system_combined742_run1/_chunks_tierb/chunk_11/status_row0430_HATS-17_b.png,results/multi_system_combined742_run1/_chunks_tierb/chunk_11/batch_row0430_HATS-17_b.npz,
431,TOI-6255 b,132,3,results/multi_system_combined742_run1/_chunks_tierb/chunk_11/status_row0431_TOI-6255_b.png,results/multi_system_combined742_run1/_chunks_tierb/chunk_11/batch_row0431_TOI-6255_b.npz,
432,TOI-2136 b,127,8,results/multi_system_combined742_run1/_chunks_tierb/chunk_11/status_row0432_TOI-2136_b.png,results/multi_system_combined742_run1/_chunks_tierb/chunk_11/batch_row0432_TOI-2136_b.npz,
433,HD 2685 b,129,6,results/multi_system_combined742_run1/_chunks_tierb/chunk_11/status_row0433_HD_2685_b.png,results/multi_system_combined742_run1/_chunks_tierb/chunk_11/batch_row0433_HD_2685_b.npz,
434,TOI-5634 A b,132,3,results/multi_system_combined742_run1/_chunks_tierb/chunk_11/status_row0434_TOI-5634_A_b.png,results/multi_system_combined742_run1/_chunks_tierb/chunk_11/batch_row0434_TOI-5634_A_b.npz,
435,TOI-1472 b,110,25,results/multi_system_combined742_run1/_chunks_tierb/chunk_11/status_row0435_TOI-1472_b.png,results/multi_system_combined742_run1/_chunks_tierb/chunk_11/batch_row0435_TOI-1472_b.npz,
436,TOI-5126 c,133,2,results/multi_system_combined742_run1/_chunks_tierb/chunk_11/status_row0436_TOI-5126_c.png,results/multi_system_combined742_run1/_chunks_tierb/chunk_11/batch_row0436_TOI-5126_c.npz,
437,K2-138 d,133,2,results/multi_system_combined742_run1/_chunks_tierb/chunk_11/status_row0437_K2-138_d.png,results/multi_system_combined742_run1/_chunks_tierb/chunk_11/batch_row0437_K2-138_d.npz,
438,HD 73583 c,130,5,results/multi_system_combined742_run1/_chunks_tierb/chunk_11/status_row0438_HD_73583_c.png,results/multi_system_combined742_run1/_chunks_tierb/chunk_11/batch_row0438_HD_73583_c.npz,
439,TOI-530 b,132,3,results/multi_system_combined742_run1/_chunks_tierb/chunk_11/status_row0439_TOI-530_b.png,results/multi_system_combined742_run1/_chunks_tierb/chunk_11/batch_row0439_TOI-530_b.npz,
440,TOI-1438 b,133,2,results/multi_system_combined742_run1/_chunks_tierb/chunk_11/status_row0440_TOI-1438_b.png,results/multi_system_combined742_run1/_chunks_tierb/chunk_11/batch_row0440_TOI-1438_b.npz,
441,TOI-2497 b,132,3,results/multi_system_combined742_run1/_chunks_tierb/chunk_11/status_row0441_TOI-2497_b.png,results/multi_system_combined742_run1/_chunks_tierb/chunk_11/batch_row0441_TOI-2497_b.npz,
442,KOI-94 b,130,5,results/multi_system_combined742_run1/_chunks_tierb/chunk_11/status_row0442_KOI-94_b.png,results/multi_system_combined742_run1/_chunks_tierb/chunk_11/batch_row0442_KOI-94_b.npz,
443,HAT-P-70 b,132,3,results/multi_system_combined742_run1/_chunks_tierb/chunk_11/status_row0443_HAT-P-70_b.png,results/multi_system_combined742_run1/_chunks_tierb/chunk_11/batch_row0443_HAT-P-70_b.npz,
444,TOI-6002 b,132,3,results/multi_system_combined742_run1/_chunks_tierb/chunk_11/status_row0444_TOI-6002_b.png,results/multi_system_combined742_run1/_chunks_tierb/chunk_11/batch_row0444_TOI-6002_b.npz,
445,K2-32 d,134,1,results/multi_system_combined742_run1/_chunks_tierb/chunk_11/status_row0445_K2-32_d.png,results/multi_system_combined742_run1/_chunks_tierb/chunk_11/batch_row0445_K2-32_d.npz,
