row_index,pl_name,n_success,n_failed,figure_path,npz_path,error
618,CoRoT-12 b,132,3,results/multi_system_combined742_run1/_chunks_tierb/chunk_16/status_row0618_CoRoT-12_b.png,results/multi_system_combined742_run1/_chunks_tierb/chunk_16/batch_row0618_CoRoT-12_b.npz,
619,WASP-190 b,134,1,results/multi_system_combined742_run1/_chunks_tierb/chunk_16/status_row0619_WASP-190_b.png,results/multi_system_combined742_run1/_chunks_tierb/chunk_16/batch_row0619_WASP-190_b.npz,
620,WASP-150 b,133,2,results/multi_system_combined742_run1/_chunks_tierb/chunk_16/status_row0620_WASP-150_b.png,results/multi_system_combined742_run1/_chunks_tierb/chunk_16/batch_row0620_WASP-150_b.npz,
621,Kepler-10 b,127,8,results/multi_system_combined742_run1/_chunks_tierb/chunk_16/status_row0621_Kepler-10_b.png,results/multi_system_combined742_run1/_chunks_tierb/chunk_16/batch_row0621_Kepler-10_b.npz,
622,TOI-700 b,133,2,results/multi_system_combined742_run1/_chunks_tierb/chunk_16/status_row0622_TOI-700_b.png,results/multi_system_combined742_run1/_chunks_tierb/chunk_16/batch_row0622_TOI-700_b.npz,
623,L 98-59 b,134,1,results/multi_system_combined742_run1/_chunks_tierb/chunk_16/status_row0623_L_98-59_b.png,results/multi_system_combined742_run1/_chunks_tierb/chunk_16/batch_row0623_L_98-59_b.npz,
624,TOI-3837 b,133,2,results/multi_system_combined742_run1/_chunks_tierb/chunk_16/status_row0624_TOI-3837_b.png,results/multi_system_combined742_run1/_chunks_tierb/chunk_16/batch_row0624_TOI-3837_b.npz,
625,WASP-180 A b,133,2,results/multi_system_combined742_run1/_chunks_tierb/chunk_16/status_row0625_WASP-180_A_b.png,results/multi_system_combined742_run1/_chunks_tierb/chunk_16/batch_row0625_WASP-180_A_b.npz,
626,TOI-2328 b,133,2,results/multi_system_combined742_run1/_chunks_tierb/chunk_16/status_row0626_TOI-2328_b.png,results/multi_system_combined742_run1/_chunks_tierb/chunk_16/batch_row0626_TOI-2328_b.npz,
627,TOI-905 b,133,2,results/multi_system_combined742_run1/_chunks_tierb/chunk_16/status_row0627_TOI-905_b.png,results/multi_system_combined742_run1/_chunks_tierb/chunk_16/batch_row0627_TOI-905_b.npz,
628,TOI-776 c,130,5,results/multi_system_combined742_run1/_chunks_tierb/chunk_16/status_row0628_TOI-776_c.png,results/multi_system_combined742_run1/_chunks_tierb/chunk_16/batch_row0628_TOI-776_c.npz,
629,TOI-5153 b,133,2,results/multi_system_combined742_run1/_chunks_tierb/chunk_16/status_row0629_TOI-5153_b.png,results/multi_system_combined742_run1/_chunks_tierb/chunk_16/batch_row0629_TOI-5153_b.npz,
630,WASP-106 b,128,7,results/multi_system_combined742_run1/_chunks_tierb/chunk_16/status_row0630_WASP-106_b.png,results/multi_system_combined742_run1/_chunks_tierb/chunk_16/batch_row0630_WASP-106_b.npz,
