row_index,pl_name,n_clean,n_degenerate,n_failed,figure_path,npz_path,error
377,HD 136352 b,0,133,2,results/multi_system/_chunks/chunk_13/status_row0377_HD_136352_b.png,results/multi_system/_chunks/chunk_13/batch_row0377_HD_136352_b.npz,
378,Kepler-18 b,0,133,2,results/multi_system/_chunks/chunk_13/status_row0378_Kepler-18_b.png,results/multi_system/_chunks/chunk_13/batch_row0378_Kepler-18_b.npz,
379,K2-232 b,0,133,2,results/multi_system/_chunks/chunk_13/status_row0379_K2-232_b.png,results/multi_system/_chunks/chunk_13/batch_row0379_K2-232_b.npz,
380,TOI-5218 b,65,63,7,results/multi_system/_chunks/chunk_13/status_row0380_TOI-5218_b.png,results/multi_system/_chunks/chunk_13/batch_row0380_TOI-5218_b.npz,
381,TOI-1453 b,0,132,3,results/multi_system/_chunks/chunk_13/status_row0381_TOI-1453_b.png,results/multi_system/_chunks/chunk_13/batch_row0381_TOI-1453_b.npz,
382,TOI-677 b,57,74,4,results/multi_system/_chunks/chunk_13/status_row0382_TOI-677_b.png,results/multi_system/_chunks/chunk_13/batch_row0382_TOI-677_b.npz,
383,KELT-23 A b,75,57,3,results/multi_system/_chunks/chunk_13/status_row0383_KELT-23_A_b.png,results/multi_system/_chunks/chunk_13/batch_row0383_KELT-23_A_b.npz,
384,TOI-1231 b,0,132,3,results/multi_system/_chunks/chunk_13/status_row0384_TOI-1231_b.png,results/multi_system/_chunks/chunk_13/batch_row0384_TOI-1231_b.npz,
385,Kepler-40 b,0,129,6,results/multi_system/_chunks/chunk_13/status_row0385_Kepler-40_b.png,results/multi_system/_chunks/chunk_13/batch_row0385_Kepler-40_b.npz,
386,GJ 341 b,0,132,3,results/multi_system/_chunks/chunk_13/status_row0386_GJ_341_b.png,results/multi_system/_chunks/chunk_13/batch_row0386_GJ_341_b.npz,
387,K2-32 c,0,131,4,results/multi_system/_chunks/chunk_13/status_row0387_K2-32_c.png,results/multi_system/_chunks/chunk_13/batch_row0387_K2-32_c.npz,
388,TOI-257 b,0,133,2,results/multi_system/_chunks/chunk_13/status_row0388_TOI-257_b.png,results/multi_system/_chunks/chunk_13/batch_row0388_TOI-257_b.npz,
389,TOI-1347 c,0,133,2,results/multi_system/_chunks/chunk_13/status_row0389_TOI-1347_c.png,results/multi_system/_chunks/chunk_13/batch_row0389_TOI-1347_c.npz,
390,TOI-4860 b,112,20,3,results/multi_system/_chunks/chunk_13/status_row0390_TOI-4860_b.png,results/multi_system/_chunks/chunk_13/batch_row0390_TOI-4860_b.npz,
391,Kepler-423 b,65,68,2,results/multi_system/_chunks/chunk_13/status_row0391_Kepler-423_b.png,results/multi_system/_chunks/chunk_13/batch_row0391_Kepler-423_b.npz,
392,KELT-24 b,0,129,6,results/multi_system/_chunks/chunk_13/status_row0392_KELT-24_b.png,results/multi_system/_chunks/chunk_13/batch_row0392_KELT-24_b.npz,
393,Kepler-77 b,14,118,3,results/multi_system/_chunks/chunk_13/status_row0393_Kepler-77_b.png,results/multi_system/_chunks/chunk_13/batch_row0393_Kepler-77_b.npz,
394,Qatar-3 b,0,129,6,results/multi_system/_chunks/chunk_13/status_row0394_Qatar-3_b.png,results/multi_system/_chunks/chunk_13/batch_row0394_Qatar-3_b.npz,
395,TOI-1453 c,0,133,2,results/multi_system/_chunks/chunk_13/status_row0395_TOI-1453_c.png,results/multi_system/_chunks/chunk_13/batch_row0395_TOI-1453_c.npz,
396,HD 63433 d,0,134,1,results/multi_system/_chunks/chunk_13/status_row0396_HD_63433_d.png,results/multi_system/_chunks/chunk_13/batch_row0396_HD_63433_d.npz,
397,TOI-1408 c,0,131,4,results/multi_system/_chunks/chunk_13/status_row0397_TOI-1408_c.png,results/multi_system/_chunks/chunk_13/batch_row0397_TOI-1408_c.npz,
398,TOI-6324 b,0,133,2,results/multi_system/_chunks/chunk_13/status_row0398_TOI-6324_b.png,results/multi_system/_chunks/chunk_13/batch_row0398_TOI-6324_b.npz,
399,CoRoT-10 b,59,73,3,results/multi_system/_chunks/chunk_13/status_row0399_CoRoT-10_b.png,results/multi_system/_chunks/chunk_13/batch_row0399_CoRoT-10_b.npz,
400,TOI-778 b,0,132,3,results/multi_system/_chunks/chunk_13/status_row0400_TOI-778_b.png,results/multi_system/_chunks/chunk_13/batch_row0400_TOI-778_b.npz,
401,TOI-3785 b,0,132,3,results/multi_system/_chunks/chunk_13/status_row0401_TOI-3785_b.png,results/multi_system/_chunks/chunk_13/batch_row0401_TOI-3785_b.npz,
402,HD 15906 c,0,135,0,results/multi_system/_chunks/chunk_13/status_row0402_HD_15906_c.png,results/multi_system/_chunks/chunk_13/batch_row0402_HD_15906_c.npz,
403,TOI-3757 b,102,31,2,results/multi_system/_chunks/chunk_13/status_row0403_TOI-3757_b.png,results/multi_system/_chunks/chunk_13/batch_row0403_TOI-3757_b.npz,
404,TOI-2095 c,0,130,5,results/multi_system/_chunks/chunk_13/status_row0404_TOI-2095_c.png,results/multi_system/_chunks/chunk_13/batch_row0404_TOI-2095_c.npz,
405,HATS-24 b,65,67,3,results/multi_system/_chunks/chunk_13/status_row0405_HATS-24_b.png,results/multi_system/_chunks/chunk_13/batch_row0405_HATS-24_b.npz,
