row_index,pl_name,n_clean,n_degenerate,n_failed,figure_path,npz_path,error
29,TOI-4495 b,0,132,3,results/multi_system/_chunks/chunk_01/status_row0029_TOI-4495_b.png,results/multi_system/_chunks/chunk_01/batch_row0029_TOI-4495_b.npz,
30,TOI-4495 c,0,133,2,results/multi_system/_chunks/chunk_01/status_row0030_TOI-4495_c.png,results/multi_system/_chunks/chunk_01/batch_row0030_TOI-4495_c.npz,
31,TOI-283 b,0,134,1,results/multi_system/_chunks/chunk_01/status_row0031_TOI-283_b.png,results/multi_system/_chunks/chunk_01/batch_row0031_TOI-283_b.npz,
32,HD 207496 b,0,133,2,results/multi_system/_chunks/chunk_01/status_row0032_HD_207496_b.png,results/multi_system/_chunks/chunk_01/batch_row0032_HD_207496_b.npz,
33,TOI-125 c,0,132,3,results/multi_system/_chunks/chunk_01/status_row0033_TOI-125_c.png,results/multi_system/_chunks/chunk_01/batch_row0033_TOI-125_c.npz,
34,HATS-6 b,104,29,2,results/multi_system/_chunks/chunk_01/status_row0034_HATS-6_b.png,results/multi_system/_chunks/chunk_01/batch_row0034_HATS-6_b.npz,
35,HATS-5 b,0,130,5,results/multi_system/_chunks/chunk_01/status_row0035_HATS-5_b.png,results/multi_system/_chunks/chunk_01/batch_row0035_HATS-5_b.npz,
36,HAT-P-42 b,0,132,3,results/multi_system/_chunks/chunk_01/status_row0036_HAT-P-42_b.png,results/multi_system/_chunks/chunk_01/batch_row0036_HAT-P-42_b.npz,
37,HD 136352 c,0,135,0,results/multi_system/_chunks/chunk_01/status_row0037_HD_136352_c.png,results/multi_system/_chunks/chunk_01/batch_row0037_HD_136352_c.npz,
38,WASP-194 b,50,83,2,results/multi_system/_chunks/chunk_01/status_row0038_WASP-194_b.png,results/multi_system/_chunks/chunk_01/batch_row0038_WASP-194_b.npz,
39,K2-216 b,0,134,1,results/multi_system/_chunks/chunk_01/status_row0039_K2-216_b.png,results/multi_system/_chunks/chunk_01/batch_row0039_K2-216_b.npz,
40,TOI-2202 b,75,58,2,results/multi_system/_chunks/chunk_01/status_row0040_TOI-2202_b.png,results/multi_system/_chunks/chunk_01/batch_row0040_TOI-2202_b.npz,
41,TOI-733 b,0,133,2,results/multi_system/_chunks/chunk_01/status_row0041_TOI-733_b.png,results/multi_system/_chunks/chunk_01/batch_row0041_TOI-733_b.npz,
42,Qatar-6 b,108,22,5,results/multi_system/_chunks/chunk_01/status_row0042_Qatar-6_b.png,results/multi_system/_chunks/chunk_01/batch_row0042_Qatar-6_b.npz,
43,K2-419 A b,113,17,5,results/multi_system/_chunks/chunk_01/status_row0043_K2-419_A_b.png,results/multi_system/_chunks/chunk_01/batch_row0043_K2-419_A_b.npz,
44,TOI-169 b,45,88,2,results/multi_system/_chunks/chunk_01/status_row0044_TOI-169_b.png,results/multi_system/_chunks/chunk_01/batch_row0044_TOI-169_b.npz,
45,K2-28 b,0,133,2,results/multi_system/_chunks/chunk_01/status_row0045_K2-28_b.png,results/multi_system/_chunks/chunk_01/batch_row0045_K2-28_b.npz,
46,K2-321 b,0,132,3,results/multi_system/_chunks/chunk_01/status_row0046_K2-321_b.png,results/multi_system/_chunks/chunk_01/batch_row0046_K2-321_b.npz,
47,HD 191939 b,0,132,3,results/multi_system/_chunks/chunk_01/status_row0047_HD_191939_b.png,results/multi_system/_chunks/chunk_01/batch_row0047_HD_191939_b.npz,
48,HD 191939 c,0,132,3,results/multi_system/_chunks/chunk_01/status_row0048_HD_191939_c.png,results/multi_system/_chunks/chunk_01/batch_row0048_HD_191939_c.npz,
49,HD 191939 d,0,132,3,results/multi_system/_chunks/chunk_01/status_row0049_HD_191939_d.png,results/multi_system/_chunks/chunk_01/batch_row0049_HD_191939_d.npz,
50,TOI-1203 b,0,135,0,results/multi_system/_chunks/chunk_01/status_row0050_TOI-1203_b.png,results/multi_system/_chunks/chunk_01/batch_row0050_TOI-1203_b.npz,
51,TOI-1203.01,0,132,3,results/multi_system/_chunks/chunk_01/status_row0051_TOI-1203.01.png,results/multi_system/_chunks/chunk_01/batch_row0051_TOI-1203.01.npz,
52,TOI-181 b,0,134,1,results/multi_system/_chunks/chunk_01/status_row0052_TOI-181_b.png,results/multi_system/_chunks/chunk_01/batch_row0052_TOI-181_b.npz,
53,HIP 65 A b,125,5,5,results/multi_system/_chunks/chunk_01/status_row0053_HIP_65_A_b.png,results/multi_system/_chunks/chunk_01/batch_row0053_HIP_65_A_b.npz,
54,K2-266 c,0,132,3,results/multi_system/_chunks/chunk_01/status_row0054_K2-266_c.png,results/multi_system/_chunks/chunk_01/batch_row0054_K2-266_c.npz,
55,HATS-1 b,29,103,3,results/multi_system/_chunks/chunk_01/status_row0055_HATS-1_b.png,results/multi_system/_chunks/chunk_01/batch_row0055_HATS-1_b.npz,
56,NGTS-21 b,86,46,3,results/multi_system/_chunks/chunk_01/status_row0056_NGTS-21_b.png,results/multi_system/_chunks/chunk_01/batch_row0056_NGTS-21_b.npz,
57,HD 21520 b,0,132,3,results/multi_system/_chunks/chunk_01/status_row0057_HD_21520_b.png,results/multi_system/_chunks/chunk_01/batch_row0057_HD_21520_b.npz,
