row_index,pl_name,n_clean,n_degenerate,n_failed,figure_path,npz_path,error
51,TOI-5153 b,0,133,2,results/multi_system/_chunks_tierb/chunk_03/status_row0051_TOI-5153_b.png,results/multi_system/_chunks_tierb/chunk_03/batch_row0051_TOI-5153_b.npz,
52,WASP-106 b,0,133,2,results/multi_system/_chunks_tierb/chunk_03/status_row0052_WASP-106_b.png,results/multi_system/_chunks_tierb/chunk_03/batch_row0052_WASP-106_b.npz,
53,WASP-130 b,9,123,3,results/multi_system/_chunks_tierb/chunk_03/status_row0053_WASP-130_b.png,results/multi_system/_chunks_tierb/chunk_03/batch_row0053_WASP-130_b.npz,
54,L 98-59 c,0,129,6,results/multi_system/_chunks_tierb/chunk_03/status_row0054_L_98-59_c.png,results/multi_system/_chunks_tierb/chunk_03/batch_row0054_L_98-59_c.npz,
55,GJ 367 b,0,133,2,results/multi_system/_chunks_tierb/chunk_03/status_row0055_GJ_367_b.png,results/multi_system/_chunks_tierb/chunk_03/batch_row0055_GJ_367_b.npz,
56,TOI-2498 b,0,129,6,results/multi_system/_chunks_tierb/chunk_03/status_row0056_TOI-2498_b.png,results/multi_system/_chunks_tierb/chunk_03/batch_row0056_TOI-2498_b.npz,
57,TOI-481 b,0,132,3,results/multi_system/_chunks_tierb/chunk_03/status_row0057_TOI-481_b.png,results/multi_system/_chunks_tierb/chunk_03/batch_row0057_TOI-481_b.npz,
58,TOI-712 b,0,132,3,results/multi_system/_chunks_tierb/chunk_03/status_row0058_TOI-712_b.png,results/multi_system/_chunks_tierb/chunk_03/batch_row0058_TOI-712_b.npz,
59,TOI-712 c,0,130,5,results/multi_system/_chunks_tierb/chunk_03/status_row0059_TOI-712_c.png,results/multi_system/_chunks_tierb/chunk_03/batch_row0059_TOI-712_c.npz,
60,TOI-712 d,0,132,3,results/multi_system/_chunks_tierb/chunk_03/status_row0060_TOI-712_d.png,results/multi_system/_chunks_tierb/chunk_03/batch_row0060_TOI-712_d.npz,
61,HD 152843 b,0,133,2,results/multi_system/_chunks_tierb/chunk_03/status_row0061_HD_152843_b.png,results/multi_system/_chunks_tierb/chunk_03/batch_row0061_HD_152843_b.npz,
62,TOI-199 b,0,99,36,results/multi_system/_chunks_tierb/chunk_03/status_row0062_TOI-199_b.png,results/multi_system/_chunks_tierb/chunk_03/batch_row0062_TOI-199_b.npz,
63,TOI-286 b,0,133,2,results/multi_system/_chunks_tierb/chunk_03/status_row0063_TOI-286_b.png,results/multi_system/_chunks_tierb/chunk_03/batch_row0063_TOI-286_b.npz,
64,TOI-286 c,0,132,3,results/multi_system/_chunks_tierb/chunk_03/status_row0064_TOI-286_c.png,results/multi_system/_chunks_tierb/chunk_03/batch_row0064_TOI-286_c.npz,
65,TOI-4504 b,0,128,7,results/multi_system/_chunks_tierb/chunk_03/status_row0065_TOI-4504_b.png,results/multi_system/_chunks_tierb/chunk_03/batch_row0065_TOI-4504_b.npz,
66,TOI-4504 c,0,133,2,results/multi_system/_chunks_tierb/chunk_03/status_row0066_TOI-4504_c.png,results/multi_system/_chunks_tierb/chunk_03/batch_row0066_TOI-4504_c.npz,
67,TOI-700 d,0,134,1,results/multi_system/_chunks_tierb/chunk_03/status_row0067_TOI-700_d.png,results/multi_system/_chunks_tierb/chunk_03/batch_row0067_TOI-700_d.npz,
