row_index,pl_name,n_success,n_failed,figure_path,npz_path,error
354,TOI-4994 b,132,3,results/multi_system_combined742_run1/_chunks_tierb/chunk_09/status_row0354_TOI-4994_b.png,results/multi_system_combined742_run1/_chunks_tierb/chunk_09/batch_row0354_TOI-4994_b.npz,
355,CoRoT-16 b,134,1,results/multi_system_combined742_run1/_chunks_tierb/chunk_09/status_row0355_CoRoT-16_b.png,results/multi_system_combined742_run1/_chunks_tierb/chunk_09/batch_row0355_CoRoT-16_b.npz,
356,KOI-94 d,129,6,results/multi_system_combined742_run1/_chunks_tierb/chunk_09/status_row0356_KOI-94_d.png,results/multi_system_combined742_run1/_chunks_tierb/chunk_09/batch_row0356_KOI-94_d.npz,
357,WASP-197 b,130,5,results/multi_system_combined742_run1/_chunks_tierb/chunk_09/status_row0357_WASP-197_b.png,results/multi_system_combined742_run1/_chunks_tierb/chunk_09/batch_row0357_WASP-197_b.npz,
358,TOI-1347 b,133,2,results/multi_system_combined742_run1/_chunks_tierb/chunk_09/status_row0358_TOI-1347_b.png,results/multi_system_combined742_run1/_chunks_tierb/chunk_09/batch_row0358_TOI-1347_b.npz,
359,HD 17156 b,132,3,results/multi_system_combined742_run1/_chunks_tierb/chunk_09/status_row0359_HD_17156_b.png,results/multi_system_combined742_run1/_chunks_tierb/chunk_09/batch_row0359_HD_17156_b.npz,
360,Kepler-1514 b,131,4,results/multi_system_combined742_run1/_chunks_tierb/chunk_09/status_row0360_Kepler-1514_b.png,results/multi_system_combined742_run1/_chunks_tierb/chunk_09/batch_row0360_Kepler-1514_b.npz,
361,TOI-5573 b,134,1,results/multi_system_combined742_run1/_chunks_tierb/chunk_09/status_row0361_TOI-5573_b.png,results/multi_system_combined742_run1/_chunks_tierb/chunk_09/batch_row0361_TOI-5573_b.npz,
362,TOI-782 b,132,3,results/multi_system_combined742_run1/_chunks_tierb/chunk_09/status_row0362_TOI-782_b.png,results/multi_system_combined742_run1/_chunks_tierb/chunk_09/batch_row0362_TOI-782_b.npz,
363,NGTS-27 b,130,5,results/multi_system_combined742_run1/_chunks_tierb/chunk_09/status_row0363_NGTS-27_b.png,results/multi_system_combined742_run1/_chunks_tierb/chunk_09/batch_row0363_NGTS-27_b.npz,
364,TOI-628 b,130,5,results/multi_system_combined742_run1/_chunks_tierb/chunk_09/status_row0364_TOI-628_b.png,results/multi_system_combined742_run1/_chunks_tierb/chunk_09/batch_row0364_TOI-628_b.npz,
365,TOI-1899 b,134,1,results/multi_system_combined742_run1/_chunks_tierb/chunk_09/status_row0365_TOI-1899_b.png,results/multi_system_combined742_run1/_chunks_tierb/chunk_09/batch_row0365_TOI-1899_b.npz,
366,TOI-332 b,132,3,results/multi_system_combined742_run1/_chunks_tierb/chunk_09/status_row0366_TOI-332_b.png,results/multi_system_combined742_run1/_chunks_tierb/chunk_09/batch_row0366_TOI-332_b.npz,
367,WASP-188 b,133,2,results/multi_system_combined742_run1/_chunks_tierb/chunk_09/status_row0367_WASP-188_b.png,results/multi_system_combined742_run1/_chunks_tierb/chunk_09/batch_row0367_WASP-188_b.npz,
368,K2-60 b,131,4,results/multi_system_combined742_run1/_chunks_tierb/chunk_09/status_row0368_K2-60_b.png,results/multi_system_combined742_run1/_chunks_tierb/chunk_09/batch_row0368_K2-60_b.npz,
369,Kepler-1990 c,132,3,results/multi_system_combined742_run1/_chunks_tierb/chunk_09/status_row0369_Kepler-1990_c.png,results/multi_system_combined742_run1/_chunks_tierb/chunk_09/batch_row0369_Kepler-1990_c.npz,
370,TOI-5688 A b,132,3,results/multi_system_combined742_run1/_chunks_tierb/chunk_09/status_row0370_TOI-5688_A_b.png,results/multi_system_combined742_run1/_chunks_tierb/chunk_09/batch_row0370_TOI-5688_A_b.npz,
371,TOI-1438 c,132,3,results/multi_system_combined742_run1/_chunks_tierb/chunk_09/status_row0371_TOI-1438_c.png,results/multi_system_combined742_run1/_chunks_tierb/chunk_09/batch_row0371_TOI-1438_c.npz,
