row_index,pl_name,n_success,n_failed,figure_path,npz_path,error
483,Kepler-111 c,134,1,results/multi_system_combined742_run1/_chunks_tierb/chunk_13/status_row0483_Kepler-111_c.png,results/multi_system_combined742_run1/_chunks_tierb/chunk_13/batch_row0483_Kepler-111_c.npz,
484,K2-147 b,132,3,results/multi_system_combined742_run1/_chunks_tierb/chunk_13/status_row0484_K2-147_b.png,results/multi_system_combined742_run1/_chunks_tierb/chunk_13/batch_row0484_K2-147_b.npz,
485,TIC 139270665 b,133,2,results/multi_system_combined742_run1/_chunks_tierb/chunk_13/status_row0485_TIC_139270665_b.png,results/multi_system_combined742_run1/_chunks_tierb/chunk_13/batch_row0485_TIC_139270665_b.npz,
486,Kepler-1987 d,134,1,results/multi_system_combined742_run1/_chunks_tierb/chunk_13/status_row0486_Kepler-1987_d.png,results/multi_system_combined742_run1/_chunks_tierb/chunk_13/batch_row0486_Kepler-1987_d.npz,
487,HATS-37 A b,129,6,results/multi_system_combined742_run1/_chunks_tierb/chunk_13/status_row0487_HATS-37_A_b.png,results/multi_system_combined742_run1/_chunks_tierb/chunk_13/batch_row0487_HATS-37_A_b.npz,
488,CoRoT-22 b,129,6,results/multi_system_combined742_run1/_chunks_tierb/chunk_13/status_row0488_CoRoT-22_b.png,results/multi_system_combined742_run1/_chunks_tierb/chunk_13/batch_row0488_CoRoT-22_b.npz,
489,Kepler-418 b,129,6,results/multi_system_combined742_run1/_chunks_tierb/chunk_13/status_row0489_Kepler-418_b.png,results/multi_system_combined742_run1/_chunks_tierb/chunk_13/batch_row0489_Kepler-418_b.npz,
490,Kepler-1126 c,129,6,results/multi_system_combined742_run1/_chunks_tierb/chunk_13/status_row0490_Kepler-1126_c.png,results/multi_system_combined742_run1/_chunks_tierb/chunk_13/batch_row0490_Kepler-1126_c.npz,
491,CoRoT-8 b,134,1,results/multi_system_combined742_run1/_chunks_tierb/chunk_13/status_row0491_CoRoT-8_b.png,results/multi_system_combined742_run1/_chunks_tierb/chunk_13/batch_row0491_CoRoT-8_b.npz,
492,Kepler-1491 c,134,1,results/multi_system_combined742_run1/_chunks_tierb/chunk_13/status_row0492_Kepler-1491_c.png,results/multi_system_combined742_run1/_chunks_tierb/chunk_13/batch_row0492_Kepler-1491_c.npz,
493,Kepler-1995 b,131,4,results/multi_system_combined742_run1/_chunks_tierb/chunk_13/status_row0493_Kepler-1995_b.png,results/multi_system_combined742_run1/_chunks_tierb/chunk_13/batch_row0493_Kepler-1995_b.npz,
494,Kepler-1052 c,128,7,results/multi_system_combined742_run1/_chunks_tierb/chunk_13/status_row0494_Kepler-1052_c.png,results/multi_system_combined742_run1/_chunks_tierb/chunk_13/batch_row0494_Kepler-1052_c.npz,
495,EPIC 212737443 b,134,1,results/multi_system_combined742_run1/_chunks_tierb/chunk_13/status_row0495_EPIC_212737443_b.png,results/multi_system_combined742_run1/_chunks_tierb/chunk_13/batch_row0495_EPIC_212737443_b.npz,
496,Kepler-1999 b,131,4,results/multi_system_combined742_run1/_chunks_tierb/chunk_13/status_row0496_Kepler-1999_b.png,results/multi_system_combined742_run1/_chunks_tierb/chunk_13/batch_row0496_Kepler-1999_b.npz,
497,Kepler-1996 b,133,2,results/multi_system_combined742_run1/_chunks_tierb/chunk_13/status_row0497_Kepler-1996_b.png,results/multi_system_combined742_run1/_chunks_tierb/chunk_13/batch_row0497_Kepler-1996_b.npz,
498,CoRoT-31 b,133,2,results/multi_system_combined742_run1/_chunks_tierb/chunk_13/status_row0498_CoRoT-31_b.png,results/multi_system_combined742_run1/_chunks_tierb/chunk_13/batch_row0498_CoRoT-31_b.npz,
499,Kepler-849 b,133,2,results/multi_system_combined742_run1/_chunks_tierb/chunk_13/status_row0499_Kepler-849_b.png,results/multi_system_combined742_run1/_chunks_tierb/chunk_13/batch_row0499_Kepler-849_b.npz,
500,HD 137496 b,131,4,results/multi_system_combined742_run1/_chunks_tierb/chunk_13/status_row0500_HD_137496_b.png,results/multi_system_combined742_run1/_chunks_tierb/chunk_13/batch_row0500_HD_137496_b.npz,
501,Kepler-1972 c,133,2,results/multi_system_combined742_run1/_chunks_tierb/chunk_13/status_row0501_Kepler-1972_c.png,results/multi_system_combined742_run1/_chunks_tierb/chunk_13/batch_row0501_Kepler-1972_c.npz,
502,Kepler-864 c,133,2,results/multi_system_combined742_run1/_chunks_tierb/chunk_13/status_row0502_Kepler-864_c.png,results/multi_system_combined742_run1/_chunks_tierb/chunk_13/batch_row0502_Kepler-864_c.npz,
503,K2-292 b,126,9,results/multi_system_combined742_run1/_chunks_tierb/chunk_13/status_row0503_K2-292_b.png,results/multi_system_combined742_run1/_chunks_tierb/chunk_13/batch_row0503_K2-292_b.npz,
504,Kepler-549 d,132,3,results/multi_system_combined742_run1/_chunks_tierb/chunk_13/status_row0504_Kepler-549_d.png,results/multi_system_combined742_run1/_chunks_tierb/chunk_13/batch_row0504_Kepler-549_d.npz,
505,Kepler-1869 c,107,28,results/multi_system_combined742_run1/_chunks_tierb/chunk_13/status_row0505_Kepler-1869_c.png,results/multi_system_combined742_run1/_chunks_tierb/chunk_13/batch_row0505_Kepler-1869_c.npz,
