row_index,pl_name,n_success,n_failed,figure_path,npz_path,error
274,K2-77 b,132,3,results/multi_system_combined742_run1/_chunks_tierb/chunk_07/status_row0274_K2-77_b.png,results/multi_system_combined742_run1/_chunks_tierb/chunk_07/batch_row0274_K2-77_b.npz,
275,TOI-5301 b,130,5,results/multi_system_combined742_run1/_chunks_tierb/chunk_07/status_row0275_TOI-5301_b.png,results/multi_system_combined742_run1/_chunks_tierb/chunk_07/batch_row0275_TOI-5301_b.npz,
276,TOI-5350 b,132,3,results/multi_system_combined742_run1/_chunks_tierb/chunk_07/status_row0276_TOI-5350_b.png,results/multi_system_combined742_run1/_chunks_tierb/chunk_07/batch_row0276_TOI-5350_b.npz,
277,TOI-125 d,127,8,results/multi_system_combined742_run1/_chunks_tierb/chunk_07/status_row0277_TOI-125_d.png,results/multi_system_combined742_run1/_chunks_tierb/chunk_07/batch_row0277_TOI-125_d.npz,
278,NGTS-33 b,133,2,results/multi_system_combined742_run1/_chunks_tierb/chunk_07/status_row0278_NGTS-33_b.png,results/multi_system_combined742_run1/_chunks_tierb/chunk_07/batch_row0278_NGTS-33_b.npz,
279,TOI-2005 b,133,2,results/multi_system_combined742_run1/_chunks_tierb/chunk_07/status_row0279_TOI-2005_b.png,results/multi_system_combined742_run1/_chunks_tierb/chunk_07/batch_row0279_TOI-2005_b.npz,
280,HD 213885 b,126,9,results/multi_system_combined742_run1/_chunks_tierb/chunk_07/status_row0280_HD_213885_b.png,results/multi_system_combined742_run1/_chunks_tierb/chunk_07/batch_row0280_HD_213885_b.npz,
281,K2-238 b,133,2,results/multi_system_combined742_run1/_chunks_tierb/chunk_07/status_row0281_K2-238_b.png,results/multi_system_combined742_run1/_chunks_tierb/chunk_07/batch_row0281_K2-238_b.npz,
282,TOI-2416 b,84,51,results/multi_system_combined742_run1/_chunks_tierb/chunk_07/status_row0282_TOI-2416_b.png,results/multi_system_combined742_run1/_chunks_tierb/chunk_07/batch_row0282_TOI-2416_b.npz,
283,TOI-2338 b,132,3,results/multi_system_combined742_run1/_chunks_tierb/chunk_07/status_row0283_TOI-2338_b.png,results/multi_system_combined742_run1/_chunks_tierb/chunk_07/batch_row0283_TOI-2338_b.npz,
284,HATS-4 b,133,2,results/multi_system_combined742_run1/_chunks_tierb/chunk_07/status_row0284_HATS-4_b.png,results/multi_system_combined742_run1/_chunks_tierb/chunk_07/batch_row0284_HATS-4_b.npz,
285,TOI-406 c,130,5,results/multi_system_combined742_run1/_chunks_tierb/chunk_07/status_row0285_TOI-406_c.png,results/multi_system_combined742_run1/_chunks_tierb/chunk_07/batch_row0285_TOI-406_c.npz,
286,BD-14 3065 b,132,3,results/multi_system_combined742_run1/_chunks_tierb/chunk_07/status_row0286_BD-14_3065_b.png,results/multi_system_combined742_run1/_chunks_tierb/chunk_07/batch_row0286_BD-14_3065_b.npz,
287,Kepler-435 b,133,2,results/multi_system_combined742_run1/_chunks_tierb/chunk_07/status_row0287_Kepler-435_b.png,results/multi_system_combined742_run1/_chunks_tierb/chunk_07/batch_row0287_Kepler-435_b.npz,
288,TOI-1472 c,132,3,results/multi_system_combined742_run1/_chunks_tierb/chunk_07/status_row0288_TOI-1472_c.png,results/multi_system_combined742_run1/_chunks_tierb/chunk_07/batch_row0288_TOI-1472_c.npz,
289,KELT-18 b,130,5,results/multi_system_combined742_run1/_chunks_tierb/chunk_07/status_row0289_KELT-18_b.png,results/multi_system_combined742_run1/_chunks_tierb/chunk_07/batch_row0289_KELT-18_b.npz,
290,HD 1397 b,131,4,results/multi_system_combined742_run1/_chunks_tierb/chunk_07/status_row0290_HD_1397_b.png,results/multi_system_combined742_run1/_chunks_tierb/chunk_07/batch_row0290_HD_1397_b.npz,
291,TOI-3321 b,134,1,results/multi_system_combined742_run1/_chunks_tierb/chunk_07/status_row0291_TOI-3321_b.png,results/multi_system_combined742_run1/_chunks_tierb/chunk_07/batch_row0291_TOI-3321_b.npz,
292,K2-99 b,133,2,results/multi_system_combined742_run1/_chunks_tierb/chunk_07/status_row0292_K2-99_b.png,results/multi_system_combined742_run1/_chunks_tierb/chunk_07/batch_row0292_K2-99_b.npz,
293,TIC 237913194 b,133,2,results/multi_system_combined742_run1/_chunks_tierb/chunk_07/status_row0293_TIC_237913194_b.png,results/multi_system_combined742_run1/_chunks_tierb/chunk_07/batch_row0293_TIC_237913194_b.npz,
294,K2-182 b,132,3,results/multi_system_combined742_run1/_chunks_tierb/chunk_07/status_row0294_K2-182_b.png,results/multi_system_combined742_run1/_chunks_tierb/chunk_07/batch_row0294_K2-182_b.npz,
295,TOI-1268 b,129,6,results/multi_system_combined742_run1/_chunks_tierb/chunk_07/status_row0295_TOI-1268_b.png,results/multi_system_combined742_run1/_chunks_tierb/chunk_07/batch_row0295_TOI-1268_b.npz,
296,XO-7 b,133,2,results/multi_system_combined742_run1/_chunks_tierb/chunk_07/status_row0296_XO-7_b.png,results/multi_system_combined742_run1/_chunks_tierb/chunk_07/batch_row0296_XO-7_b.npz,
297,HIP 113103 c,131,4,results/multi_system_combined742_run1/_chunks_tierb/chunk_07/status_row0297_HIP_113103_c.png,results/multi_system_combined742_run1/_chunks_tierb/chunk_07/batch_row0297_HIP_113103_c.npz,
