row_index,pl_name,n_success,n_failed,figure_path,npz_path,error
567,Kepler-416 d,120,15,results/multi_system_combined742_run1/_chunks_tierb/chunk_15/status_row0567_Kepler-416_d.png,results/multi_system_combined742_run1/_chunks_tierb/chunk_15/batch_row0567_Kepler-416_d.npz,
568,Kepler-130 c,130,5,results/multi_system_combined742_run1/_chunks_tierb/chunk_15/status_row0568_Kepler-130_c.png,results/multi_system_combined742_run1/_chunks_tierb/chunk_15/batch_row0568_Kepler-130_c.npz,
569,Kepler-46 b,133,2,results/multi_system_combined742_run1/_chunks_tierb/chunk_15/status_row0569_Kepler-46_b.png,results/multi_system_combined742_run1/_chunks_tierb/chunk_15/batch_row0569_Kepler-46_b.npz,
570,Kepler-58 e,131,4,results/multi_system_combined742_run1/_chunks_tierb/chunk_15/status_row0570_Kepler-58_e.png,results/multi_system_combined742_run1/_chunks_tierb/chunk_15/batch_row0570_Kepler-58_e.npz,
571,Kepler-1994 b,77,58,results/multi_system_combined742_run1/_chunks_tierb/chunk_15/status_row0571_Kepler-1994_b.png,results/multi_system_combined742_run1/_chunks_tierb/chunk_15/batch_row0571_Kepler-1994_b.npz,
572,Kepler-1894 c,132,3,results/multi_system_combined742_run1/_chunks_tierb/chunk_15/status_row0572_Kepler-1894_c.png,results/multi_system_combined742_run1/_chunks_tierb/chunk_15/batch_row0572_Kepler-1894_c.npz,
573,Kepler-347 d,132,3,results/multi_system_combined742_run1/_chunks_tierb/chunk_15/status_row0573_Kepler-347_d.png,results/multi_system_combined742_run1/_chunks_tierb/chunk_15/batch_row0573_Kepler-347_d.npz,
574,TOI-532 b,131,4,results/multi_system_combined742_run1/_chunks_tierb/chunk_15/status_row0574_TOI-532_b.png,results/multi_system_combined742_run1/_chunks_tierb/chunk_15/batch_row0574_TOI-532_b.npz,
575,K2-54 b,126,9,results/multi_system_combined742_run1/_chunks_tierb/chunk_15/status_row0575_K2-54_b.png,results/multi_system_combined742_run1/_chunks_tierb/chunk_15/batch_row0575_K2-54_b.npz,
576,Kepler-117 b,132,3,results/multi_system_combined742_run1/_chunks_tierb/chunk_15/status_row0576_Kepler-117_b.png,results/multi_system_combined742_run1/_chunks_tierb/chunk_15/batch_row0576_Kepler-117_b.npz,
577,Kepler-9 c,129,6,results/multi_system_combined742_run1/_chunks_tierb/chunk_15/status_row0577_Kepler-9_c.png,results/multi_system_combined742_run1/_chunks_tierb/chunk_15/batch_row0577_Kepler-9_c.npz,
578,TOI-4010 b,131,4,results/multi_system_combined742_run1/_chunks_tierb/chunk_15/status_row0578_TOI-4010_b.png,results/multi_system_combined742_run1/_chunks_tierb/chunk_15/batch_row0578_TOI-4010_b.npz,
579,KOI-1257 b,134,1,results/multi_system_combined742_run1/_chunks_tierb/chunk_15/status_row0579_KOI-1257_b.png,results/multi_system_combined742_run1/_chunks_tierb/chunk_15/batch_row0579_KOI-1257_b.npz,
580,KELT-1 b,131,4,results/multi_system_combined742_run1/_chunks_tierb/chunk_15/status_row0580_KELT-1_b.png,results/multi_system_combined742_run1/_chunks_tierb/chunk_15/batch_row0580_KELT-1_b.npz,
581,WASP-139 b,133,2,results/multi_system_combined742_run1/_chunks_tierb/chunk_15/status_row0581_WASP-139_b.png,results/multi_system_combined742_run1/_chunks_tierb/chunk_15/batch_row0581_WASP-139_b.npz,
582,TOI-700 e,134,1,results/multi_system_combined742_run1/_chunks_tierb/chunk_15/status_row0582_TOI-700_e.png,results/multi_system_combined742_run1/_chunks_tierb/chunk_15/batch_row0582_TOI-700_e.npz,
583,WASP-65 b,130,5,results/multi_system_combined742_run1/_chunks_tierb/chunk_15/status_row0583_WASP-65_b.png,results/multi_system_combined742_run1/_chunks_tierb/chunk_15/batch_row0583_WASP-65_b.npz,
584,WASP-75 b,128,7,results/multi_system_combined742_run1/_chunks_tierb/chunk_15/status_row0584_WASP-75_b.png,results/multi_system_combined742_run1/_chunks_tierb/chunk_15/batch_row0584_WASP-75_b.npz,
585,TOI-4552 b,131,4,results/multi_system_combined742_run1/_chunks_tierb/chunk_15/status_row0585_TOI-4552_b.png,results/multi_system_combined742_run1/_chunks_tierb/chunk_15/batch_row0585_TOI-4552_b.npz,
586,TOI-4127 b,131,4,results/multi_system_combined742_run1/_chunks_tierb/chunk_15/status_row0586_TOI-4127_b.png,results/multi_system_combined742_run1/_chunks_tierb/chunk_15/batch_row0586_TOI-4127_b.npz,
587,TOI-2525 b,126,9,results/multi_system_combined742_run1/_chunks_tierb/chunk_15/status_row0587_TOI-2525_b.png,results/multi_system_combined742_run1/_chunks_tierb/chunk_15/batch_row0587_TOI-2525_b.npz,
588,TOI-5110 b,135,0,results/multi_system_combined742_run1/_chunks_tierb/chunk_15/status_row0588_TOI-5110_b.png,results/multi_system_combined742_run1/_chunks_tierb/chunk_15/batch_row0588_TOI-5110_b.npz,
589,TOI-4377 b,132,3,results/multi_system_combined742_run1/_chunks_tierb/chunk_15/status_row0589_TOI-4377_b.png,results/multi_system_combined742_run1/_chunks_tierb/chunk_15/batch_row0589_TOI-4377_b.npz,
590,TOI-1117 b,130,5,results/multi_system_combined742_run1/_chunks_tierb/chunk_15/status_row0590_TOI-1117_b.png,results/multi_system_combined742_run1/_chunks_tierb/chunk_15/batch_row0590_TOI-1117_b.npz,
591,WASP-132 c,130,5,results/multi_system_combined742_run1/_chunks_tierb/chunk_15/status_row0591_WASP-132_c.png,results/multi_system_combined742_run1/_chunks_tierb/chunk_15/batch_row0591_WASP-132_c.npz,
592,TOI-260 b,128,7,results/multi_system_combined742_run1/_chunks_tierb/chunk_15/status_row0592_TOI-260_b.png,results/multi_system_combined742_run1/_chunks_tierb/chunk_15/batch_row0592_TOI-260_b.npz,
593,HD 108236 e,135,0,results/multi_system_combined742_run1/_chunks_tierb/chunk_15/status_row0593_HD_108236_e.png,results/multi_system_combined742_run1/_chunks_tierb/chunk_15/batch_row0593_HD_108236_e.npz,
