row_index,pl_name,n_success,n_failed,figure_path,npz_path,error
187,TOI-5422 b,133,2,results/multi_system_combined742_run1/_chunks_tierb/chunk_05/status_row0187_TOI-5422_b.png,results/multi_system_combined742_run1/_chunks_tierb/chunk_05/batch_row0187_TOI-5422_b.npz,
188,K2-19 c,133,2,results/multi_system_combined742_run1/_chunks_tierb/chunk_05/status_row0188_K2-19_c.png,results/multi_system_combined742_run1/_chunks_tierb/chunk_05/batch_row0188_K2-19_c.npz,
189,KOI-13 b,134,1,results/multi_system_combined742_run1/_chunks_tierb/chunk_05/status_row0189_KOI-13_b.png,results/multi_system_combined742_run1/_chunks_tierb/chunk_05/batch_row0189_KOI-13_b.npz,
190,TOI-7510 b,110,25,results/multi_system_combined742_run1/_chunks_tierb/chunk_05/status_row0190_TOI-7510_b.png,results/multi_system_combined742_run1/_chunks_tierb/chunk_05/batch_row0190_TOI-7510_b.npz,
191,TOI-1333 b,132,3,results/multi_system_combined742_run1/_chunks_tierb/chunk_05/status_row0191_TOI-1333_b.png,results/multi_system_combined742_run1/_chunks_tierb/chunk_05/batch_row0191_TOI-1333_b.npz,
192,LP 791-18 c,129,6,results/multi_system_combined742_run1/_chunks_tierb/chunk_05/status_row0192_LP_791-18_c.png,results/multi_system_combined742_run1/_chunks_tierb/chunk_05/batch_row0192_LP_791-18_c.npz,
193,LHS 3844 b,131,4,results/multi_system_combined742_run1/_chunks_tierb/chunk_05/status_row0193_LHS_3844_b.png,results/multi_system_combined742_run1/_chunks_tierb/chunk_05/batch_row0193_LHS_3844_b.npz,
194,K2-79 b,135,0,results/multi_system_combined742_run1/_chunks_tierb/chunk_05/status_row0194_K2-79_b.png,results/multi_system_combined742_run1/_chunks_tierb/chunk_05/batch_row0194_K2-79_b.npz,
195,EPIC 220674823 b,131,4,results/multi_system_combined742_run1/_chunks_tierb/chunk_05/status_row0195_EPIC_220674823_b.png,results/multi_system_combined742_run1/_chunks_tierb/chunk_05/batch_row0195_EPIC_220674823_b.npz,
196,EPIC 220674823 c,133,2,results/multi_system_combined742_run1/_chunks_tierb/chunk_05/status_row0196_EPIC_220674823_c.png,results/multi_system_combined742_run1/_chunks_tierb/chunk_05/batch_row0196_EPIC_220674823_c.npz,
197,K2-111 b,132,3,results/multi_system_combined742_run1/_chunks_tierb/chunk_05/status_row0197_K2-111_b.png,results/multi_system_combined742_run1/_chunks_tierb/chunk_05/batch_row0197_K2-111_b.npz,
