row_index,pl_name,n_success,n_failed,figure_path,npz_path,error
113,HIP 113103 b,132,3,results/multi_system_combined742_run1/_chunks_tierb/chunk_03/status_row0113_HIP_113103_b.png,results/multi_system_combined742_run1/_chunks_tierb/chunk_03/batch_row0113_HIP_113103_b.npz,
114,K2-260 b,129,6,results/multi_system_combined742_run1/_chunks_tierb/chunk_03/status_row0114_K2-260_b.png,results/multi_system_combined742_run1/_chunks_tierb/chunk_03/batch_row0114_K2-260_b.npz,
115,TOI-672 b,132,3,results/multi_system_combined742_run1/_chunks_tierb/chunk_03/status_row0115_TOI-672_b.png,results/multi_system_combined742_run1/_chunks_tierb/chunk_03/batch_row0115_TOI-672_b.npz,
116,TOI-559 b,132,3,results/multi_system_combined742_run1/_chunks_tierb/chunk_03/status_row0116_TOI-559_b.png,results/multi_system_combined742_run1/_chunks_tierb/chunk_03/batch_row0116_TOI-559_b.npz,
117,TOI-2406 b,130,5,results/multi_system_combined742_run1/_chunks_tierb/chunk_03/status_row0117_TOI-2406_b.png,results/multi_system_combined742_run1/_chunks_tierb/chunk_03/batch_row0117_TOI-2406_b.npz,
118,TOI-6034 b,132,3,results/multi_system_combined742_run1/_chunks_tierb/chunk_03/status_row0118_TOI-6034_b.png,results/multi_system_combined742_run1/_chunks_tierb/chunk_03/batch_row0118_TOI-6034_b.npz,
119,K2-138 b,130,5,results/multi_system_combined742_run1/_chunks_tierb/chunk_03/status_row0119_K2-138_b.png,results/multi_system_combined742_run1/_chunks_tierb/chunk_03/batch_row0119_K2-138_b.npz,
120,TOI-4201 b,134,1,results/multi_system_combined742_run1/_chunks_tierb/chunk_03/status_row0120_TOI-4201_b.png,results/multi_system_combined742_run1/_chunks_tierb/chunk_03/batch_row0120_TOI-4201_b.npz,
121,TOI-500 b,133,2,results/multi_system_combined742_run1/_chunks_tierb/chunk_03/status_row0121_TOI-500_b.png,results/multi_system_combined742_run1/_chunks_tierb/chunk_03/batch_row0121_TOI-500_b.npz,
122,TOI-2018 b,132,3,results/multi_system_combined742_run1/_chunks_tierb/chunk_03/status_row0122_TOI-2018_b.png,results/multi_system_combined742_run1/_chunks_tierb/chunk_03/batch_row0122_TOI-2018_b.npz,
123,TOI-5882 b,132,3,results/multi_system_combined742_run1/_chunks_tierb/chunk_03/status_row0123_TOI-5882_b.png,results/multi_system_combined742_run1/_chunks_tierb/chunk_03/batch_row0123_TOI-5882_b.npz,
124,HAT-P-39 b,132,3,results/multi_system_combined742_run1/_chunks_tierb/chunk_03/status_row0124_HAT-P-39_b.png,results/multi_system_combined742_run1/_chunks_tierb/chunk_03/batch_row0124_HAT-P-39_b.npz,
125,HD 109833 c,133,2,results/multi_system_combined742_run1/_chunks_tierb/chunk_03/status_row0125_HD_109833_c.png,results/multi_system_combined742_run1/_chunks_tierb/chunk_03/batch_row0125_HD_109833_c.npz,
126,HAT-P-44 b,130,5,results/multi_system_combined742_run1/_chunks_tierb/chunk_03/status_row0126_HAT-P-44_b.png,results/multi_system_combined742_run1/_chunks_tierb/chunk_03/batch_row0126_HAT-P-44_b.npz,
127,TOI-5232 b,130,5,results/multi_system_combined742_run1/_chunks_tierb/chunk_03/status_row0127_TOI-5232_b.png,results/multi_system_combined742_run1/_chunks_tierb/chunk_03/batch_row0127_TOI-5232_b.npz,
128,NGTS-31 b,132,3,results/multi_system_combined742_run1/_chunks_tierb/chunk_03/status_row0128_NGTS-31_b.png,results/multi_system_combined742_run1/_chunks_tierb/chunk_03/batch_row0128_NGTS-31_b.npz,
129,NGTS-8 b,130,5,results/multi_system_combined742_run1/_chunks_tierb/chunk_03/status_row0129_NGTS-8_b.png,results/multi_system_combined742_run1/_chunks_tierb/chunk_03/batch_row0129_NGTS-8_b.npz,
130,Qatar-9 b,129,6,results/multi_system_combined742_run1/_chunks_tierb/chunk_03/status_row0130_Qatar-9_b.png,results/multi_system_combined742_run1/_chunks_tierb/chunk_03/batch_row0130_Qatar-9_b.npz,
131,KOI-94 e,130,5,results/multi_system_combined742_run1/_chunks_tierb/chunk_03/status_row0131_KOI-94_e.png,results/multi_system_combined742_run1/_chunks_tierb/chunk_03/batch_row0131_KOI-94_e.npz,
132,NGTS-9 b,133,2,results/multi_system_combined742_run1/_chunks_tierb/chunk_03/status_row0132_NGTS-9_b.png,results/multi_system_combined742_run1/_chunks_tierb/chunk_03/batch_row0132_NGTS-9_b.npz,
133,Kepler-447 b,0,135,results/multi_system_combined742_run1/_chunks_tierb/chunk_03/status_row0133_Kepler-447_b.png,results/multi_system_combined742_run1/_chunks_tierb/chunk_03/batch_row0133_Kepler-447_b.npz,
134,HD 15906 b,135,0,results/multi_system_combined742_run1/_chunks_tierb/chunk_03/status_row0134_HD_15906_b.png,results/multi_system_combined742_run1/_chunks_tierb/chunk_03/batch_row0134_HD_15906_b.npz,
135,NGTS-4 b,132,3,results/multi_system_combined742_run1/_chunks_tierb/chunk_03/status_row0135_NGTS-4_b.png,results/multi_system_combined742_run1/_chunks_tierb/chunk_03/batch_row0135_NGTS-4_b.npz,
136,HD 260655 c,132,3,results/multi_system_combined742_run1/_chunks_tierb/chunk_03/status_row0136_HD_260655_c.png,results/multi_system_combined742_run1/_chunks_tierb/chunk_03/batch_row0136_HD_260655_c.npz,
137,WASP-155 b,131,4,results/multi_system_combined742_run1/_chunks_tierb/chunk_03/status_row0137_WASP-155_b.png,results/multi_system_combined742_run1/_chunks_tierb/chunk_03/batch_row0137_WASP-155_b.npz,
138,HAT-P-46 b,133,2,results/multi_system_combined742_run1/_chunks_tierb/chunk_03/status_row0138_HAT-P-46_b.png,results/multi_system_combined742_run1/_chunks_tierb/chunk_03/batch_row0138_HAT-P-46_b.npz,
139,TOI-6330 b,132,3,results/multi_system_combined742_run1/_chunks_tierb/chunk_03/status_row0139_TOI-6330_b.png,results/multi_system_combined742_run1/_chunks_tierb/chunk_03/batch_row0139_TOI-6330_b.npz,
140,K2-30 b,132,3,results/multi_system_combined742_run1/_chunks_tierb/chunk_03/status_row0140_K2-30_b.png,results/multi_system_combined742_run1/_chunks_tierb/chunk_03/batch_row0140_K2-30_b.npz,
141,XO-6 b,132,3,results/multi_system_combined742_run1/_chunks_tierb/chunk_03/status_row0141_XO-6_b.png,results/multi_system_combined742_run1/_chunks_tierb/chunk_03/batch_row0141_XO-6_b.npz,
