row_index,pl_name,n_clean,n_degenerate,n_failed,figure_path,npz_path,error
148,EPIC 201170410.02,0,134,1,results/multi_system/_chunks_tierb/chunk_09/status_row0148_EPIC_201170410.02.png,results/multi_system/_chunks_tierb/chunk_09/batch_row0148_EPIC_201170410.02.npz,
149,Kepler-167 c,0,132,3,results/multi_system/_chunks_tierb/chunk_09/status_row0149_Kepler-167_c.png,results/multi_system/_chunks_tierb/chunk_09/batch_row0149_Kepler-167_c.npz,
150,Kepler-432 b,0,135,0,results/multi_system/_chunks_tierb/chunk_09/status_row0150_Kepler-432_b.png,results/multi_system/_chunks_tierb/chunk_09/batch_row0150_Kepler-432_b.npz,
151,EPIC 248847494 b,0,129,6,results/multi_system/_chunks_tierb/chunk_09/status_row0151_EPIC_248847494_b.png,results/multi_system/_chunks_tierb/chunk_09/batch_row0151_EPIC_248847494_b.npz,
152,Kepler-167 b,0,128,7,results/multi_system/_chunks_tierb/chunk_09/status_row0152_Kepler-167_b.png,results/multi_system/_chunks_tierb/chunk_09/batch_row0152_Kepler-167_b.npz,
153,TIC 241249530 b,53,81,1,results/multi_system/_chunks_tierb/chunk_09/status_row0153_TIC_241249530_b.png,results/multi_system/_chunks_tierb/chunk_09/batch_row0153_TIC_241249530_b.npz,
154,Kepler-16 b,0,133,2,results/multi_system/_chunks_tierb/chunk_09/status_row0154_Kepler-16_b.png,results/multi_system/_chunks_tierb/chunk_09/batch_row0154_Kepler-16_b.npz,
155,EPIC 201595106 b,0,133,2,results/multi_system/_chunks_tierb/chunk_09/status_row0155_EPIC_201595106_b.png,results/multi_system/_chunks_tierb/chunk_09/batch_row0155_EPIC_201595106_b.npz,
156,Kepler-34 b,0,0,135,results/multi_system/_chunks_tierb/chunk_09/status_row0156_Kepler-34_b.png,results/multi_system/_chunks_tierb/chunk_09/batch_row0156_Kepler-34_b.npz,
157,OGLE-TR-182 b,0,133,2,results/multi_system/_chunks_tierb/chunk_09/status_row0157_OGLE-TR-182_b.png,results/multi_system/_chunks_tierb/chunk_09/batch_row0157_OGLE-TR-182_b.npz,
158,HD 224018 d,0,135,0,results/multi_system/_chunks_tierb/chunk_09/status_row0158_HD_224018_d.png,results/multi_system/_chunks_tierb/chunk_09/batch_row0158_HD_224018_d.npz,
159,CoRoT-36 b,0,132,3,results/multi_system/_chunks_tierb/chunk_09/status_row0159_CoRoT-36_b.png,results/multi_system/_chunks_tierb/chunk_09/batch_row0159_CoRoT-36_b.npz,
160,HD 224018 c,0,133,2,results/multi_system/_chunks_tierb/chunk_09/status_row0160_HD_224018_c.png,results/multi_system/_chunks_tierb/chunk_09/batch_row0160_HD_224018_c.npz,
161,Kepler-30 b,0,133,2,results/multi_system/_chunks_tierb/chunk_09/status_row0161_Kepler-30_b.png,results/multi_system/_chunks_tierb/chunk_09/batch_row0161_Kepler-30_b.npz,
162,TOI-2431 b,0,132,3,results/multi_system/_chunks_tierb/chunk_09/status_row0162_TOI-2431_b.png,results/multi_system/_chunks_tierb/chunk_09/batch_row0162_TOI-2431_b.npz,
163,HD 224018 b,0,0,135,results/multi_system/_chunks_tierb/chunk_09/status_row0163_HD_224018_b.png,results/multi_system/_chunks_tierb/chunk_09/batch_row0163_HD_224018_b.npz,
